HasContrast;Mean;Median;StdDev;Min;Max;Skewness;Kurtosis;Percentile_25;Percentile_75;Entropy
0;122,061;124,312;65,365;0,638;255;0,47;-0,184;74,587;145,988;4,102
0;118,421;119,212;62,126;0,638;255;0,461;-0,056;74,587;147,263;4,271
0;126,743;124,95;60,793;0,638;255;0,494;0,031;89,887;149,175;4,163
0;122,034;121,762;61,599;0,638;255;0,45;-0,062;80,325;149,812;4,258
0;127,409;124,312;65,539;0,638;255;0,361;-0,375;83,512;160,65;4,241
0;98,292;98,812;60,99;0,638;255;0,796;0,35;44,625;132,6;4,191
0;97,998;97,538;61,484;0,638;255;0,705;0,114;44,625;134,512;4,289
0;102,012;103,912;61,248;0,638;255;0,656;0,09;48,45;136,425;4,284
0;111,465;107,738;66,569;0,638;255;0,555;-0,275;58,012;148,538;4,316
0;107,232;109,012;57,771;0,638;255;0,755;0,301;55,462;137,7;4,167
0;117,695;115,388;61,498;0,638;255;0,636;0,08;72,675;144,075;4,234
0;119,932;117,938;59,555;0,638;255;0,69;0,283;78,412;144,075;4,146
0;119,434;120,488;56,208;0,638;255;0,568;0,437;82,238;143,438;4,191
0;130,239;123,675;55,307;0,638;255;0,86;0,647;100,725;142,162;3,941
0;129,58;125,587;64,599;0,638;255;0,383;-0,371;85,425;162,562;4,225
0;115,545;118,575;55,376;0,638;255;0,721;0,799;77,775;137,7;4,076
0;115,905;110,925;57,384;0,638;255;0,746;0,473;77,138;141,525;4,233
1;149,703;148,538;79,845;0,638;255;-0,101;-1,259;82,875;230,138;4,152
0;118,86;119,85;60,694;0,638;255;0,657;0,259;75,862;141,525;4,099
0;116,163;116,663;61,798;0,638;255;0,541;0,013;69,488;144,712;4,26
0;117,557;117,938;60,978;0,638;255;0,58;0,088;72,675;144,075;4,228
0;134,83;120,488;62,185;0,638;255;0,843;0,014;107,738;136,425;3,534
0;119,126;123,038;57,68;0,638;255;0,431;0,228;79,688;145,35;4,216
0;115,242;118,575;58,264;0,638;255;0,461;0,195;73,312;144,075;4,26
0;123,361;126,862;54,802;0,638;255;0,455;0,513;91,162;145,35;4,132
0;90,825;79,688;61,398;0,638;255;0,847;0,228;41,438;128,137;4,352
0;91,306;82,238;60,446;0,638;255;0,858;0,359;41,438;128,137;4,308
0;92,988;86,062;58,935;0,638;255;0,903;0,586;45,262;126,225;4,286
0;102,254;94,35;62,787;0,638;255;0,635;-0,121;53,55;141,525;4,393
0;92,705;86,7;58,548;0,638;255;0,874;0,565;44,625;126,862;4,285
0;119,234;119,85;57,543;0,638;255;0,481;0,17;79,688;145,988;4,28
0;118,636;120,488;55,962;0,638;255;0,636;0,531;81,6;140,888;4,147
0;93,191;93,712;59,443;0,638;255;0,632;0,065;40,162;131,962;4,29
0;91,105;89,25;60,211;0,638;255;0,723;0,157;37,612;130,05;4,258
0;94,801;95,625;60,461;0,638;255;0,679;0,184;42,075;130,05;4,308
0;102,338;107,1;59,342;0,638;255;0,55;0,091;49,725;136,425;4,284
0;103,791;109,012;59,564;0,638;255;0,525;0,052;51;137,7;4,293
0;103,526;110,288;60,54;0,638;255;0,605;0,167;48,45;136,425;4,198
0;95,794;97,538;59,794;0,638;255;0,604;0,034;42,713;133,875;4,31
0;99,301;102;59,23;0,638;255;0,568;0,056;47,175;135,15;4,315
1;123,726;124,312;72,34;0,638;255;0,322;-0,791;59,925;163,837;4,281
0;100,159;102,638;60,617;0,638;255;0,587;-0,019;46,538;137,062;4,318
0;96,172;97,538;58,227;0,638;255;0,707;0,345;45,9;130,688;4,276
0;101,5;105,188;57,838;0,638;255;0,552;0,18;51,638;135,788;4,29
0;96,154;98,175;59,876;0,638;255;0,622;0,063;42,713;133,875;4,298
0;105,5;111,562;61,448;0,638;255;0,615;0,121;50,363;137,7;4,204
0;98,605;101,363;63,489;0,638;255;0,751;0,159;40,8;133,875;4,163
0;125,608;125,587;54,58;0,638;255;0,566;0,564;94,988;145,988;4,121
0;125,142;123,675;60,84;0,638;255;0,27;-0,282;83,512;161,925;4,358
0;121,238;123,038;54,327;0,638;255;0,511;0,592;89,25;144,075;4,156
0;141,664;137,7;53,492;0,638;255;0,329;0,025;106,462;170,212;4,205
0;132,089;129,412;50,682;0,638;255;0,582;0,884;106,462;149,175;4,071
0;96,486;97,538;58,981;0,638;255;0,571;0,001;44,625;134,512;4,333
0;97,989;96,262;60,314;0,638;255;0,564;-0,132;46,538;137,062;4,379
0;102,272;97,538;62,388;0,638;255;0,593;-0,092;52,912;141,525;4,375
0;97,149;100,725;59,216;0,638;255;0,681;0,268;44,625;132,6;4,236
0;99,043;103,275;58,872;0,638;255;0,542;0;46,538;135,788;4,302
0;97,901;101,363;59,194;0,638;255;0,567;0,049;45,262;135,15;4,297
0;95,356;99,45;57,021;0,638;255;0,676;0,208;43,35;132,6;4,155
0;96,387;100,725;59,081;0,638;255;0,603;0,091;43,35;133,237;4,268
0;91,373;89,25;60,75;0,638;255;0,746;0,188;37,612;129,412;4,271
0;82,466;61,2;61,546;0,638;255;1,018;0,587;32,513;124,95;4,159
0;80,521;58,65;61,593;0,638;255;0,927;0,298;29,325;124,312;4,207
0;84,609;68,212;61,528;0,638;255;0,885;0,225;34,425;126,225;4,301
0;99,856;102;58,099;0,638;255;0,581;0,189;50,363;134,512;4,311
0;84,125;67,575;62,644;0,638;255;0,892;0,192;33,15;125,587;4,318
0;82,591;59,925;62,415;0,638;255;1,074;0,668;33,15;123,675;4,157
0;243,623;255;34,26;102;255;-2,924;7,118;255;255;0,851
0;95,584;96,9;58,618;0,638;255;0,79;0,498;44,625;130,05;4,215
0;96,489;98,175;57,592;0,638;255;0,744;0,461;46,538;131,325;4,226
0;96,952;94,35;60,041;0,638;255;0,66;0,095;46,538;133,875;4,349
1;240,111;255;39,708;102;255;-2,448;4,29;255;255;0,996
1;231,094;255;47,777;102;255;-1,635;0,904;255;255;1,467
0;103,055;103,275;57,912;0,638;255;0,684;0,387;56,738;134,512;4,293
0;108,502;110,925;59,872;0,638;255;0,533;0,054;59,288;141,525;4,308
0;103,134;103,912;60,518;0,638;255;0,591;0,05;51,638;138,338;4,324
0;99,561;102,638;60,898;0,638;255;0,703;0,263;45,9;131,962;4,25
0;104,346;110,288;62,636;0,638;255;0,544;-0,074;46,538;138,338;4,263
0;111,886;117,3;63,815;0,638;255;0,459;-0,178;55,462;144,075;4,255
0;96,93;99,45;60,761;0,638;255;0,731;0,29;42,713;131,325;4,244
0;113,662;118,575;62,059;0,638;255;0,471;-0,03;61,838;143,438;4,237
0;107,306;112,2;63,174;0,638;255;0,543;-0,038;51,638;140,25;4,255
0;118,763;119,212;66,832;0,638;255;0,373;-0,416;65,663;155,55;4,306
0;107,803;112,838;62,96;0,638;255;0,519;-0,054;52,275;140,888;4,262
0;112,682;120,488;64,032;0,638;255;0,507;-0,067;55,462;142,162;4,128
0;107,459;112,838;62,233;0,638;255;0,567;0,083;52,912;138,338;4,226
0;120,088;117,938;67,539;0,638;255;0,367;-0,503;68,212;159,375;4,332
0;108,085;110,288;63,225;0,638;255;0,549;-0,13;53,55;142,162;4,316
0;109,029;114,112;64,024;0,638;255;0,496;-0,156;51,638;142,8;4,267
0;107,5;112,838;64,046;0,638;255;0,538;-0,128;49,725;141,525;4,257
0;101,584;109,65;60,989;0,638;255;0,668;0,022;42,713;137,7;4,048
0;115,765;111,562;69,203;0,638;255;0,437;-0,544;59,925;157,462;4,34
0;97,107;98,812;59,364;0,638;255;0,703;0,357;45,9;130,05;4,277
1;120,03;119,212;66,337;0,638;255;0,377;-0,54;65,663;158,738;4,374
0;113,554;113,475;62,765;0,638;255;0,622;0,018;65,025;140,888;4,257
0;105,013;111,562;58,756;0,638;255;0,495;0,165;54,188;137,062;4,259
0;107,34;111,562;57,869;0,638;255;0,512;0,267;61,2;138,338;4,271
0;108,446;112,838;58,642;0,638;255;0,498;0,206;61,838;138,975;4,273
0;101,246;107,1;58,331;0,638;255;0,546;0,319;51,638;132,6;4,259
0;117,647;116,025;61,862;0,638;255;0,398;-0,183;72,675;153,638;4,342
0;105,655;112,2;57,927;0,638;255;0,45;0,153;56,738;137,7;4,275
0;109,257;114,75;58,795;0,638;255;0,471;0,145;61,2;140,25;4,267
0;108,215;114,112;59,179;0,638;255;0,451;0,081;58,65;140,25;4,283
0;114,687;116,025;59,234;0,638;255;0,469;0,073;71,4;145,35;4,312
0;106,724;111,562;57,944;0,638;255;0,518;0,289;59,925;137,062;4,259
0;106,918;112,838;57,519;0,638;255;0,454;0,216;59,925;138,338;4,267
0;79,871;59,288;60,002;0,638;255;1,031;0,58;32,513;120,488;4,236
0;89,624;75,862;63,065;0,638;255;0,902;0,328;40,162;128,137;4,313
0;85,803;71,4;61,234;0,638;255;0,893;0,319;35,7;125,587;4,304
0;87,087;72,038;61,171;0,638;255;0,947;0,441;37,612;126,225;4,266
0;86,472;71,4;62,667;0,638;255;0,964;0,442;37,612;124,312;4,3
1;95,567;79,05;66,693;0,638;255;0,769;-0,242;40,8;138,975;4,369
0;89,6;79,05;62,249;0,638;255;0,868;0,264;36,975;128,775;4,276
0;82,774;65,025;61,101;0,638;255;0,989;0,493;33,15;123,675;4,245
0;92,844;84,15;65,009;0,638;255;0,888;0,241;36,975;131,325;4,175
0;81,986;68,212;61,565;0,638;255;0,952;0,475;29,962;121,762;4,228
0;98,675;89,25;64,229;0,638;255;0,64;-0,207;47,175;140,25;4,398
0;90,727;81,6;61,628;0,638;255;0,823;0,202;37,612;130,688;4,246
1;95,687;79,688;68,178;0,638;255;0,676;-0,522;36,338;142,162;4,38
0;94,126;87,338;63,767;0,638;255;0,809;0,111;38,887;131,962;4,284
1;111,645;110,925;72,616;0,638;255;0,53;-0,668;44,625;151,725;4,261
1;114,795;112,838;71,419;0,638;255;0,515;-0,673;49,725;154,913;4,279
0;102,049;101,363;63,042;0,638;255;0,667;-0,032;46,538;137,7;4,301
0;97,869;94,35;60,062;0,638;255;0,794;0,305;47,175;131,962;4,288
1;105,008;98,812;66,043;0,638;255;0,601;-0,431;47,175;146,625;4,372
1;124,473;117,3;71,354;0,638;255;0,288;-0,873;68,212;175,312;4,427
0;94,438;87,975;62,163;0,638;255;0,934;0,498;42,075;129,412;4,202
0;87,112;80,962;57,569;0,638;255;0,887;0,655;38,887;123,675;4,25
0;88,511;80,962;58,752;0,638;255;0,897;0,545;39,525;124,312;4,279
0;108,543;111,562;58,894;0,638;255;0,584;0,224;59,925;138,975;4,26
0;104,761;107,738;62,001;0,638;255;0,54;-0,082;50,363;140,25;4,319
0;107,633;109,65;62,124;0,638;255;0,603;0,045;55,462;139,612;4,283
0;110,129;113,475;59,393;0,638;255;0,586;0,221;61,838;138,975;4,241
0;104,473;107,738;61,782;0,638;255;0,553;-0,055;49,725;139,612;4,305
0;120,867;122,4;59,182;0,638;255;0,501;0,167;82,238;145,35;4,202
0;104,969;108,375;61,567;0,638;255;0,611;0,078;51,638;137,7;4,278
0;112,161;114,75;59,083;0,638;255;0,562;0,236;66,938;140,25;4,246
0;109,172;112,2;59,122;0,638;255;0,592;0,256;61,2;138,338;4,247
0;114,605;119,85;61,042;0,638;255;0,563;0,195;66,3;140,888;4,119
0;105,634;109,012;60,085;0,638;255;0,621;0,214;54,188;137,062;4,25
0;96,46;98,175;63,922;0,638;255;0,79;0,192;38,887;132,6;4,132
0;105,061;97,538;66,881;0,638;255;0,561;-0,43;50,363;147,263;4,428
0;90,913;84,788;61,248;0,638;255;0,827;0,305;38,25;128,137;4,278
0;112,73;114,112;54,234;0,638;255;0,494;0,433;75,225;140,888;4,276
0;116,914;118,575;54,075;0,638;255;0,514;0,521;81,6;142,8;4,233
0;112,607;114,112;53,17;0,638;255;0,565;0,708;77,775;137,7;4,224
0;123,654;119,212;51,397;0,638;255;0,689;0,706;90,525;148,538;4,181
0;119,285;119,212;54,87;0,638;255;0,568;0,553;85,425;143,438;4,202
0;99,977;103,275;61,469;0,638;255;0,662;0,14;45,262;133,237;4,264
0;105,298;109,012;61,475;0,638;255;0,589;0,051;51;138,975;4,268
0;104,219;108,375;61,621;0,638;255;0,578;0,034;49,725;138,975;4,274
0;114,642;112,838;68,96;0,638;255;0,5;-0,434;57,375;152,362;4,276
0;118,332;116,025;56,025;0,638;255;0,901;0,863;83,512;137,062;4,037
0;101,913;105,188;60,754;0,638;255;0,626;0,182;49,088;134,512;4,279
0;106,541;110,925;62,426;0,638;255;0,549;-0,105;50,363;140,888;4,288
1;136,109;126,862;65,529;0,638;255;0,376;-0,688;87,975;176,588;4,25
0;97,664;98,812;62,201;0,638;255;0,672;0,024;42,075;135,15;4,275
0;90,218;85,425;63,335;0,638;255;0,843;0,287;35,7;127,5;4,27
0;101,579;97,538;64,721;0,638;255;0,58;-0,226;47,812;142,8;4,371
0;93,394;88,612;63,517;0,638;255;0,735;0,011;37,612;133,875;4,286
0;105,371;110,925;62,004;0,638;255;0,532;-0,001;49,725;138,975;4,257
0;90,391;86,062;62,106;0,638;255;0,757;0,134;35,7;130,05;4,278
0;76,306;53,55;59,006;0,638;255;1,091;0,78;29,962;118,575;4,163
0;75,802;54,188;60,681;0,638;255;1,049;0,672;26,775;117,938;4,181
0;85,476;67,575;62,89;0,638;255;1,02;0,552;36,338;124,312;4,255
0;78,579;57,375;59,303;0,638;255;1,004;0,559;31,238;121,125;4,205
0;76,95;54,825;58,824;0,638;255;1,064;0,712;30,6;119,212;4,18
0;92,551;82,875;57,075;0,638;255;0,967;0,658;43,35;129,412;4,064
0;97,777;94,988;62,682;0,638;255;0,691;0,022;43,988;135,15;4,327
0;93,721;89,887;61,63;0,638;255;0,767;0,184;40,162;131,325;4,281
0;91,835;80,325;63,637;0,638;255;0,94;0,38;38,887;129,412;4,201
0;101,99;99,45;62,267;0,638;255;0,656;0,001;49,725;138,338;4,337
0;102,108;96,9;66,295;0,638;255;0,661;-0,168;47,175;142,162;4,323
0;86,303;72,675;63,024;0,638;255;0,825;0,12;33,15;128,775;4,28
0;132,304;126,862;52,571;0,638;255;0,688;0,683;102,638;149,812;4,078
0;106,6;111,562;63,431;0,638;255;0,643;0,035;49,088;138,975;4,174
0;100,934;103,912;62,457;0,638;255;0,634;0,057;44,625;137,062;4,251
0;86,109;79,05;59,359;0,638;255;0,835;0,393;35,062;124,95;4,262
0;111,558;114,112;62,557;0,638;255;0,522;-0,081;58,012;143,438;4,276
0;99,933;102;62,703;0,638;255;0,645;0,001;43,35;137,062;4,276
0;100,195;100,725;62,29;0,638;255;0,649;0,044;45,262;136,425;4,295
0;89,217;77,138;58,976;0,638;255;0,915;0,399;37,612;130,05;4,022
0;95,688;93,712;62,462;0,638;255;0,693;-0,006;40,162;135,15;4,29
0;108,992;112,2;61,578;0,638;255;0,551;0,005;56,1;141,525;4,279
0;105,794;109,012;64,756;0,638;255;0,685;-0,033;47,175;139,612;4,165
0;94,921;89,887;63,8;0,638;255;0,877;0,315;40,162;131,962;4,145
0;97,463;98,175;62,331;0,638;255;0,752;0,221;42,713;133,875;4,207
0;97,714;96,262;63,186;0,638;255;0,686;-0,018;42,075;136,425;4,296
0;93,701;92,438;60,94;0,638;255;0,708;0,161;40,162;131,325;4,305
0;98,157;97,538;60,358;0,638;255;0,63;0,067;46,538;135,15;4,333
0;95,978;94,35;63,305;0,638;255;0,721;0,073;40,8;133,237;4,304
0;91,655;85,425;60,564;0,638;255;0,796;0,251;40,162;130,05;4,282
0;89,662;82,238;60,344;0,638;255;0,812;0,277;38,25;128,137;4,289
0;92,1;83,512;61,007;0,638;255;0,795;0,185;41,438;130,688;4,323
0;125,231;125,587;56,342;0,638;255;0,506;0,422;94,35;145,988;4,126
0;113,513;118,575;61,714;0,638;255;0,433;-0,096;61,838;144,712;4,264
0;122,099;124,95;59,626;0,638;255;0,451;0,099;81,6;147,263;4,18
0;121,634;125,587;56,218;0,638;255;0,442;0,34;85,425;145,988;4,156
0;115,187;121,125;60,429;0,638;255;0,436;0,018;66,3;143,438;4,214
0;126,783;126,225;55,499;0,638;255;0,504;0,419;94,988;149,175;4,149
0;122,321;124,312;57,064;0,638;255;0,464;0,316;87,338;146,625;4,177
0;136,102;131,325;63,003;0,638;255;0,313;-0,37;95,625;167,662;4,204
0;127,517;128,137;61,036;0,638;255;0,484;0,033;89,25;148,538;4,068
0;120,091;122,4;61,097;0,638;255;0,464;0,033;77,138;146,625;4,21
0;124,146;123,675;60,277;0,638;255;0,475;0,025;85,425;149,175;4,227
1;135,315;130,05;61,168;0,638;255;0,382;-0,279;97,538;162,562;4,215
0;131,992;128,775;59,48;0,638;255;0,565;0,121;98,812;148,538;4,018
0;128,07;126,225;58,009;0,638;255;0,532;0,238;94,35;148,538;4,129
0;120,269;121,125;62,51;0,638;255;0,498;-0,047;75,225;146,625;4,21
0;115,816;116,025;61,605;0,638;255;0,511;-0,07;67,575;147,9;4,291
0;118,321;118,575;59,554;0,638;255;0,551;0,082;73,312;146,625;4,249
0;113,675;117,3;60,202;0,638;255;0,511;0,046;63,75;144,075;4,245
0;115,087;117,3;58,963;0,638;255;0,59;0,207;68,85;142,8;4,219
0;80,04;63,112;60,648;0,638;255;1,049;0,573;33,15;115,388;4,302
0;73,919;54,188;57,35;0,638;255;1,18;1,025;30,6;110,288;4,207
0;101,398;99,45;65,212;0,638;255;0,654;-0,152;44,625;139,612;4,326
0;117,039;119,212;59,288;0,638;255;0,565;0,329;77,138;141,525;4,163
0;110,232;114,112;61,553;0,638;255;0,488;0,007;58,65;141,525;4,271
0;111,94;109,65;65,837;0,638;255;0,479;-0,319;59,288;150,45;4,344
0;117,213;117,3;60,734;0,638;255;0,583;0,141;73,95;143,438;4,22
0;116,793;119,212;59,04;0,638;255;0,507;0,247;77,138;142,162;4,209
0;113,921;116,025;57,427;0,638;255;0,582;0,401;72,675;140,25;4,214
0;95,869;100,725;60,524;0,638;255;0,684;0,211;40,162;132,6;4,196
1;126,828;125,587;65,311;0,638;255;0,287;-0,617;75,225;165,75;4,397
0;103,564;102;60,972;0,638;255;0,704;0,166;52,912;137,062;4,31
0;93,173;87,975;62,013;0,638;255;0,771;0,146;40,162;131,962;4,293
0;89,452;79,05;61,081;0,638;255;0,772;0,079;37,612;130,688;4,315
0;86,14;73,95;60,41;0,638;255;0,815;0,191;34,425;128,137;4,249
0;86,706;75,862;60,328;0,638;255;0,809;0,206;35,062;128,137;4,268
0;89,487;80,962;60,989;0,638;255;0,789;0,159;36,975;130,688;4,254
0;92,117;86,062;57,264;0,638;255;0,822;0,327;40,8;131,325;4,1
0;90,507;82,238;61,872;0,638;255;0,751;0,042;37,612;131,325;4,312
0;90,04;79,688;61,389;0,638;255;0,755;0,043;38,25;131,325;4,337
0;87,822;79,688;59,732;0,638;255;0,77;0,205;36,338;128,775;4,252
0;90,154;80,962;61,569;0,638;255;0,772;0,1;38,25;131,325;4,31
0;92,481;87,338;63,328;0,638;255;0,714;-0,013;36,975;134,512;4,271
0;99,679;102,638;62,412;0,638;255;0,587;-0,093;43,35;138,338;4,281
0;90,032;84,15;62,366;0,638;255;0,731;0,025;35,062;131,962;4,258
0;97,485;101,363;61,229;0,638;255;0,644;0,096;42,075;135,788;4,223
0;103,254;100,725;66,703;0,638;255;0,615;-0,22;46,538;143,438;4,306
0;94,551;91,8;63,73;0,638;255;0,694;-0,04;38,25;135,788;4,263
0;112,116;116,663;59,522;0,638;255;0,421;-0,041;62,475;144,712;4,302
1;126,771;133,875;64,864;0,638;255;0,234;-0,584;71,4;160,012;4,294
1;122,036;127,5;69,309;0,638;255;0,229;-0,801;58,012;165,112;4,374
0;108,195;114,75;60,487;0,638;255;0,428;-0,078;54,825;141,525;4,29
1;141,659;142,162;58,885;0,638;255;0,197;-0,312;104,55;167,025;4,201
0;123,999;121,762;62,419;0,638;255;0,4;-0,185;81,6;156,188;4,28
0;81,212;77,775;61,791;0,638;255;0,89;0,505;25,5;120,488;4,128
0;97,907;102;60,769;0,638;255;0,593;0,024;42,713;135,15;4,282
0;92,347;89,887;62,524;0,638;255;0,72;0,051;36,975;131,962;4,281
0;103,687;95,625;72,511;0,638;255;0,589;-0,566;40,8;148,538;4,37
0;127,163;123,675;64,575;0,638;255;0,357;-0,362;82,875;161,925;4,269
0;116,843;116,025;67,388;0,638;255;0,447;-0,373;62,475;153;4,267
0;120,259;117,938;61,721;0,638;255;0,624;0,067;76,5;145,35;4,18
0;124,694;123,675;58,121;0,638;255;0,574;0,285;89,25;147,263;4,14
0;109,274;112,2;63,371;0,638;255;0,557;-0,044;54,825;141,525;4,26
0;119,034;117,938;66,401;0,638;255;0,381;-0,418;67,575;156,825;4,317
0;119,457;116,663;65,905;0,638;255;0,387;-0,415;70,125;158,1;4,336
0;119,149;118,575;58,98;0,638;255;0,635;0,323;79,688;143,438;4,161
0;109,025;112,838;63,54;0,638;255;0,52;-0,113;53,55;142,8;4,269
0;112,953;107,738;67,384;0,638;255;0,526;-0,37;59,925;152,362;4,324
0;111,188;117,3;59,298;0,638;255;0,67;0,242;58,012;140,25;4,092
0;116,223;118,575;63,635;0,638;255;0,613;0,019;65,663;142,162;4,125
0;115,166;117,3;61,214;0,638;255;0,54;0,033;66,938;144,712;4,243
0;116,79;118,575;61,455;0,638;255;0,521;0,003;69,488;146,625;4,241
0;116,79;118,575;61,455;0,638;255;0,521;0,003;69,488;146,625;4,241
0;118,648;117,938;55,424;0,638;255;0,619;0,627;85,425;142,162;4,171
0;113,363;116,663;59,044;0,638;255;0,514;0,208;68,212;142,8;4,229
0;119,777;117,938;61,965;0,638;255;0,415;-0,151;75,862;154,275;4,304
0;113,027;116,025;60,219;0,638;255;0,499;0,034;64,388;144,075;4,28
0;123,76;129,412;52,084;0,638;255;0,543;0,848;93,075;143,438;3,974
0;124,347;130,05;52,642;0,638;255;0,482;0,645;91,8;146,625;4,022
0;117,449;116,025;63,676;0,638;255;0,437;-0,216;69,488;153;4,304
0;117,119;119,212;58,656;0,638;255;0,472;0,122;73,95;146,625;4,26
0;115,681;118,575;63,775;0,638;255;0,498;-0,13;64,388;145,35;4,245
0;82,198;56,738;57,055;0,638;255;1,104;0,753;36,338;124,312;4,009
0;82,552;65,663;60,242;0,638;255;0,975;0,483;33,788;121,762;4,275
0;73,813;54,188;56,601;0,638;255;1,108;0,939;29,325;112,838;4,186
0;96,841;96,262;59,637;0,638;255;0,691;0,141;43,988;134,512;4,274
0;88,54;73,312;63,238;0,638;255;0,897;0,269;38,25;128,775;4,307
0;77,298;58,012;58,278;0,638;255;1,06;0,686;31,875;116,025;4,245
0;84,434;77,138;66,183;0,638;255;1,196;1,03;35,062;104,55;4,132
0;111,045;99,45;72,728;0,638;255;0,492;-0,755;51;160,65;4,427
0;75,485;52,275;58,814;0,638;255;1,231;1,172;31,238;115,388;4,127
0;109,845;112,838;55,053;0,638;255;0,576;0,51;68,85;137,062;4,248
1;131,302;129,412;66,878;0,638;255;0,31;-0,627;80,325;165,75;4,26
0;112,272;108,375;65,432;0,638;255;0,49;-0,317;61,2;151,088;4,361
0;113,865;112,2;63,756;0,638;255;0,497;-0,169;64,388;148,538;4,316
0;120,269;117,938;63,46;0,638;255;0,496;-0,112;75,862;150,45;4,246
0;114,408;117,3;62,118;0,638;255;0,644;0,175;65,663;138,975;4,128
0;113,666;119,85;55,402;0,638;255;0,614;0,721;75,225;136,425;4,065
0;115,184;112,838;61,224;0,638;255;0,444;-0,123;70,762;150,45;4,35
0;111,926;114,75;57,5;0,638;255;0,572;0,355;68,85;139,612;4,24
0;110,154;113,475;59,196;0,638;255;0,543;0,187;63,112;139,612;4,27
0;117,37;117,3;56,584;0,638;255;0,627;0,432;79,05;142,162;4,217
0;108,558;111,562;56,888;0,638;255;0,55;0,412;65,663;137,062;4,252
0;119,362;119,212;55,236;0,638;255;0,601;0,496;83,512;143,438;4,204
0;111,464;119,85;56,737;0,638;255;0,557;0,333;62,475;138,975;4,111
0;110,455;112,838;58,641;0,638;255;0,553;0,224;64,388;140,25;4,272
0;112,971;115,388;58,374;0,638;255;0,52;0,211;69,488;142,162;4,27
0;126,088;121,125;51,25;0,638;255;0,893;1,142;98,812;139,612;4,015
0;107,009;109,65;61,441;0,638;255;0,555;-0,017;54,825;140,25;4,317
0;100,594;102;60,71;0,638;255;0,647;0,173;48,45;134,512;4,296
0;95,507;96,262;58,556;0,638;255;0,678;0,234;43,35;131,962;4,268
0;102,816;107,1;59,228;0,638;255;0,595;0,213;51,638;135,15;4,268
0;96,144;98,175;61,401;0,638;255;0,697;0,225;42,075;130,05;4,289
0;125,903;121,762;51,935;0,638;255;0,741;0,817;94,988;146,625;4,124
0;82,913;66,938;61,102;0,638;255;0,884;0,284;31,875;124,95;4,254
0;80,836;63,112;60,429;0,638;255;0,917;0,364;30,6;123,675;4,223
1;86,399;69,488;66,842;0,638;255;0,82;-0,114;29,325;130,05;4,3
0;83,946;75,862;61,646;0,638;255;0,849;0,308;30,6;123,675;4,257
0;82,132;65,025;61,268;0,638;255;0,898;0,293;30,6;124,95;4,23
0;86,59;73,312;61,719;0,638;255;0,837;0,186;35,062;128,137;4,296
0;84,937;70,762;61,904;0,638;255;0,862;0,234;32,513;126,862;4,261
0;87,145;81,6;62,508;0,638;255;0,896;0,455;33,15;123,675;4,25
0;81,272;63,75;60,712;0,638;255;0,914;0,36;30,6;123,675;4,227
0;84,051;68,212;61,33;0,638;255;0,866;0,23;31,875;126,862;4,219
0;80,062;61,838;60,162;0,638;255;0,924;0,38;29,962;122,4;4,23
0;84,843;65,025;62,72;0,638;255;0,987;0,472;33,15;126,862;4,146
